gene_id	Sample7	Sample12	Sample6	Sample17	Sample10	Sample19	Sample16	Sample15	Sample21	Sample18	Sample11	Sample13	Sample20	Sample3	Sample1	Sample5	Sample2	Sample23	Sample14	Sample8	Sample24	Sample9	Sample4	Sample22
ENSMUSG00000098044	1	2	3	1	2	1	2	4	0	1	1	1	5	4	1	2	1	1	1	4	1	4	4	2
ENSMUSG00000100904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096102	5	2	2	2	3	2	6	7	5	7	6	6	1	4	7	4	4	0	3	1	0	2	5	4
ENSMUSG00000094305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098080	38	20	26	33	33	45	35	56	43	40	22	41	38	34	40	40	25	16	33	31	18	35	57	18
ENSMUSG00000101027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083568	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000079893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000085312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094079	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081317	1	0	0	0	2	0	0	0	2	0	0	0	0	0	1	1	1	2	0	1	0	1	1	1
ENSMUSG00000101203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083085	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000081768	0	1	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	0
ENSMUSG00000066584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000083434	0	0	0	0	0	0	1	2	1	0	1	0	2	0	0	0	1	1	0	0	1	0	2	1
ENSMUSG00000080947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078752	0	2	1	0	0	0	0	0	0	0	0	0	0	1	2	2	0	0	0	0	0	0	1	1
ENSMUSG00000036459	932	1157	953	1036	1284	832	1102	859	898	1169	1028	790	875	1047	1276	1060	970	848	792	1010	1044	892	1423	1100
ENSMUSG00000052997	6348	4817	4382	4108	5190	6558	4708	7361	7610	4928	4914	6225	6884	7222	8413	4362	6545	3600	5748	7989	4472	6596	5742	4436
ENSMUSG00000081491	4	3	3	2	5	1	2	7	2	2	1	1	5	8	3	2	3	5	6	1	4	3	2	4
ENSMUSG00000081161	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0
ENSMUSG00000002635	463	635	580	682	687	462	749	492	529	810	654	467	492	564	593	553	555	597	427	557	651	472	894	709
ENSMUSG00000036427	10617	11909	13345	15574	12728	11554	17578	12847	12276	18790	11857	10551	11846	12135	14385	14104	11262	10902	9949	12474	13554	11061	18747	14334
ENSMUSG00000097660	11	5	1	10	10	2	15	5	14	6	7	8	3	11	9	5	9	5	3	5	10	9	8	16
ENSMUSG00000086526	5	7	2	6	9	4	4	4	4	6	5	8	1	4	9	5	3	4	4	5	4	1	4	5
ENSMUSG00000085105	10	10	7	13	13	12	12	11	12	20	6	13	13	19	8	7	10	11	4	9	13	15	9	15
ENSMUSG00000066571	1935	2915	2482	2159	3227	1818	2441	1847	2132	2605	2990	1538	1844	2111	2245	2383	1890	2047	1480	2372	2373	2047	3458	2546
ENSMUSG00000108737	5	3	1	4	2	1	4	1	2	4	1	2	2	2	3	2	1	7	2	1	3	2	4	5
ENSMUSG00000078380	0	1	2	0	1	0	1	0	0	0	0	2	0	0	2	1	0	1	0	0	0	0	0	0
ENSMUSG00000066568	4573	4396	4468	3862	4750	4448	4719	4938	5075	4635	4522	4296	4600	5181	6151	4167	4512	3581	3939	5837	4182	4919	5735	4160
ENSMUSG00000108447	1	1	0	2	0	2	4	3	5	4	0	2	1	2	4	1	0	1	2	2	1	1	3	1
ENSMUSG00000082684	0	0	1	1	0	0	0	0	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1
ENSMUSG00000086184	0	0	1	0	3	0	1	0	0	0	0	0	1	0	1	0	0	2	0	0	1	1	0	0
ENSMUSG00000108732	23	14	11	15	7	8	20	12	11	14	16	5	8	10	15	8	22	16	14	16	13	15	14	18
ENSMUSG00000085124	0	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000081863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086631	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108723	6	8	4	3	8	4	5	3	3	2	4	3	4	5	4	4	4	3	4	6	1	5	8	2
ENSMUSG00000030499	254	576	369	424	573	215	488	264	218	511	564	241	232	353	429	516	367	402	213	324	457	284	639	493
ENSMUSG00000085923	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
ENSMUSG00000087127	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060402	106	176	136	406	203	227	439	319	289	471	186	240	283	111	141	166	107	367	267	128	440	112	227	497
ENSMUSG00000063931	3212	4723	4080	5829	5289	4439	6764	5048	4810	6789	4911	4208	4589	3859	4498	4480	3443	5522	3916	3816	6733	3468	5851	6925
ENSMUSG00000077469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000056216	2587	2704	2813	2689	3033	2575	3151	2882	3068	3120	2788	2514	2753	2743	3419	2531	2660	2433	2297	3143	2846	2794	3413	2738
ENSMUSG00000108486	5	5	11	7	3	7	8	6	5	10	7	11	10	6	10	1	4	8	9	6	3	6	11	8
ENSMUSG00000108753	9	14	13	14	14	10	10	11	6	10	7	11	13	18	16	9	11	17	12	6	17	15	15	7
ENSMUSG00000108333	0	1	1	1	1	0	0	0	2	1	0	0	0	0	4	0	0	0	1	0	0	0	2	2
ENSMUSG00000108739	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	1	0	2
ENSMUSG00000093153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108657	7	14	10	20	14	8	16	11	10	18	13	10	12	9	17	12	15	17	14	12	26	9	15	18
ENSMUSG00000088799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108624	6	18	10	27	23	5	32	9	11	22	22	5	5	9	8	9	8	24	8	3	25	3	18	34
ENSMUSG00000034957	1217	2242	1549	3556	2338	2033	4300	3499	2363	4398	2217	2965	2256	2086	2393	1706	1968	4278	2853	1477	4898	1288	2379	5532
ENSMUSG00000108575	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSMUSG00000030495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001802	3	8	3	0	6	0	0	0	0	0	2	1	1	0	1	4	0	1	0	1	0	2	5	0
ENSMUSG00000088307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063808	731	948	758	934	1005	841	1045	965	1036	1175	921	783	891	910	1122	772	902	887	778	980	1020	774	1150	1017
ENSMUSG00000108704	2	2	2	3	1	2	3	1	0	0	2	2	2	0	5	2	1	2	0	0	1	0	4	0
ENSMUSG00000030494	3356	1997	2082	2328	2277	3529	2731	3916	4016	2709	1972	3101	3592	3715	4719	1998	3545	1948	2985	4081	2299	3487	2891	2322
ENSMUSG00000030493	393	264	221	252	285	446	289	506	492	327	265	429	423	483	565	219	412	222	471	451	268	417	262	296
ENSMUSG00000023072	1651	1187	1001	1281	1250	1808	1462	2091	1991	1471	1139	1639	1793	1958	2234	1045	1801	1212	1603	2056	1472	1758	1384	1537
ENSMUSG00000100776	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000030492	5	12	4	7	8	13	4	9	12	16	7	7	8	3	4	9	4	7	2	8	11	2	7	14
ENSMUSG00000030491	2	1	4	2	4	4	0	1	1	3	2	1	5	1	4	6	1	2	0	4	3	6	7	3
ENSMUSG00000100068	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
ENSMUSG00000034875	1671	1478	1194	1549	1607	2088	1761	2612	2546	1933	1616	2125	2226	2056	2365	1214	1895	1588	2054	2092	1860	1734	1659	1886
ENSMUSG00000097509	2	6	4	8	4	3	7	6	5	5	7	1	9	0	4	8	6	6	2	0	7	2	5	5
ENSMUSG00000056043	11	15	11	14	16	10	14	19	8	13	14	12	10	22	11	7	10	10	26	4	16	7	15	14
ENSMUSG00000034867	1592	2212	1931	2021	2357	1533	2259	1800	1725	2236	2146	1469	1581	1867	2225	1924	1777	1994	1390	1958	2269	1602	2633	2340
ENSMUSG00000030417	248	196	194	210	259	227	234	276	303	241	219	197	255	272	325	176	249	188	253	290	244	247	297	238
ENSMUSG00000043671	613	844	747	856	967	613	1011	666	714	1072	840	598	666	704	763	710	597	957	555	759	1123	622	1016	1206
ENSMUSG00000044452	1108	1593	1449	1393	1687	1079	1732	1334	1231	1811	1659	1174	1170	1372	1584	1375	1270	1365	1030	1460	1736	1186	1956	1698
ENSMUSG00000096990	3	0	2	0	0	2	3	1	3	2	3	2	1	1	2	2	1	4	0	1	0	1	4	5
ENSMUSG00000044997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000066543	0	2	1	0	8	2	2	2	4	0	6	1	5	1	3	4	3	1	1	2	1	2	5	4
ENSMUSG00000098016	9	7	7	6	5	6	9	14	14	9	2	7	16	8	8	8	6	6	8	7	3	14	16	4
ENSMUSG00000093359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093216	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000101965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000021217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000103882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000104454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108434	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108507	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000043456	11	6	7	24	11	18	18	24	32	27	11	17	21	12	18	4	9	21	27	17	17	5	14	21
ENSMUSG00000108330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000093540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000064591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030421	2231	2783	2582	2756	3078	2081	3301	2430	2696	3203	2849	2183	2281	2361	2826	2528	2191	2597	1996	2758	3026	2300	3364	3035
ENSMUSG00000108726	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000002068	330	99	67	27	111	406	39	484	456	35	113	401	478	405	449	68	369	24	425	405	17	383	103	22
ENSMUSG00000089230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108332	3	0	2	3	2	2	6	6	2	3	2	1	3	2	2	0	3	2	0	2	2	2	2	6
ENSMUSG00000054676	856	1492	1263	1647	1786	952	1898	1204	1116	1959	1539	958	1036	1059	1215	1283	966	1693	1017	978	2172	870	1609	2110
ENSMUSG00000074170	1558	2081	1760	1926	2173	1680	2179	2480	1806	2291	2015	2027	1821	2217	2552	1813	2116	1639	2082	1764	2108	1577	2435	2147
ENSMUSG00000030423	2067	1667	1556	1577	1869	2310	1913	2684	2757	1890	1740	2114	2459	2393	2705	1559	2193	1444	2171	2537	1516	2125	2141	1555
ENSMUSG00000108749	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	2	0
ENSMUSG00000101410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0
ENSMUSG00000100374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101708	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094848	0	1	0	1	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	2	0	0	0	0
ENSMUSG00000102073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSMUSG00000099781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000094419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000095053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000097653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000098777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046372	1	1	2	2	3	2	1	0	0	0	2	0	0	1	0	2	0	0	1	0	1	0	0	1
ENSMUSG00000030424	61	116	99	98	103	68	115	65	73	117	117	73	79	66	85	95	83	120	69	63	161	62	119	134
ENSMUSG00000100490	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSMUSG00000068959	109	132	109	81	128	85	105	99	117	101	132	78	76	98	122	108	87	73	72	89	115	88	148	96
ENSMUSG00000104150	1	5	1	3	4	2	3	1	4	4	2	2	3	5	7	3	4	2	3	8	10	5	7	3
ENSMUSG00000108621	1117	1394	1400	1505	1665	992	1670	1116	1203	1673	1507	1052	943	1253	1520	1279	1100	1522	932	1191	1748	1092	1819	1917
ENSMUSG00000099934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096980	2	1	1	4	0	1	1	2	2	1	3	2	4	1	2	3	2	3	1	3	2	2	0	5
ENSMUSG00000074903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000070236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101901	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSMUSG00000110135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102085	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109083	1	2	1	0	1	0	0	0	0	1	2	0	0	0	0	1	0	0	0	0	0	0	1	0
ENSMUSG00000102464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000056836	0	1	0	1	2	1	1	3	2	1	2	1	2	0	2	4	2	0	1	0	1	3	2	1
ENSMUSG00000101153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000087914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102004	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100600	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000084473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039257	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0
ENSMUSG00000099768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000091692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000048312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100732	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000108661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000101195	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0
ENSMUSG00000101650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000108754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000072259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000099979	3	3	3	0	1	2	2	2	6	1	3	1	6	1	6	1	7	2	3	4	1	1	2	4
ENSMUSG00000108395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
